Marca temporal,1. Sexo,2. Edad,Edad2,3. Ocupaci�n,Ocupacion Reca,4.1 El funcionamiento mec�nico de las bicicletas (Confiabilidad de los frenos, maniobrabilidad, seguridad, espejos, luces),4.2 El estado de las bicicletas (Limpieza, estado de las ruedas, frenos y asientos),4.3 La comodidad de las bicicletas,5. �Considera que el mantenimiento que reciben las bicicletas es suficiente?,6. �C�mo eval�a el funcionamiento general de las estaciones?,7. �C�mo eval�a la informaci�n general del SBP?,8.1 De bicicletas al momento de su uso,8.2 De lugar al momento de devolver la bicicleta,9. �Considera que los 30 minutos de uso de la bicicleta son suficientes?,1. Escuchar el ruido mec�nico,2. Chequear el historial de viajes mediante la aplicaci�n (APP),3. Pasar la TSC con el lector del totem,Ninguna de las 3,11. �Qu� factores lo motivan a usar el Sistema de Bicicletas P�blicas MI BICI TU BICI?,Otro,12. �Usted cree que utilizar� el Sistema de Bicicletas P�blicas cuando se implemente el pago del uso del mismo?,13. �Qu� modo de transporte utilizaba para realizar los viajes que hace actualmente en bicicleta?,Otro,14. En una escala de 0 a 10 �C�mo valora el grado de utilidad que tiene para usted este servicio?,15. En una escala de 0 a 10 �C�mo eval�a la satisfacci�n general del servicio?,,,,,,
3/9/2016 18:19:04,1. Femenino,49,49,DOCENTE,,Muy Bueno,Muy Bueno,Bueno,1. S�,Muy Bueno,Ns/Nc,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad, 6. Otro,"FALTA DE COLECTIVOS EN LA ZONA DONDE VIVO , MORENO E ITUZAING�  
  SE NECESITAN LINEAS QUE CUBRAN LA ZONA DEL PARQUE INDEPENDENCIA HASTA LOS BARRIOS ALBERDI, ZONA SUR, FISHERTON, ZONA OESTE..... LA BICI ES UN RECURSO PERO NO LA SOLUCI�N PARA ESTE PUNTO.... FELICITO LA INICIATIVA MI BICI TU BICI,.... ESPERO Q LOS USUARIOS LAS CUIDEN.. GRACIAS MUNI!",1. S�,1. Colectivo, 6. A pie, 8. Otro,BICICLETA PROPIA,10,10,,,,,
3/9/2016 18:19:15,2. Masculino,37,37,Autoridad Facultad de Humanidades y Artes, de la UNR,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 6. A pie,,6,9,,,,,,,,
3/9/2016 18:21:55,2. Masculino,33,33,Empleado. Ing. Industrial ,,Muy Bueno,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,2. Auto como conductor, 3. Auto como acompa�ante, 6. A pie,,9,8,,,,,,
3/9/2016 18:22:39,2. Masculino,27,27,empleado,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,2. No,2. Auto como conductor, 5. Moto / Ciclomotor, 6. A pie,,8,10,,,,,,,,,
3/9/2016 18:23:09,1. Femenino,16,16,Estudiante,,Muy Bueno,Regular,Muy Bueno,1. S�,Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud,,2. No,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,8,8,,,,,,,,,
3/9/2016 18:23:34,1. Femenino,57,57,Abogada,,Muy Bueno,Muy Bueno,Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Insuficiente,2. No,Si,No,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 3. Auto como acompa�ante, 6. A pie,,8,8,,,,,,,,,
3/9/2016 18:24:39,2. Masculino,38,38,Analista Univ. en Sistemas,,Bueno,Bueno,Bueno,2. No,Regular,Regular,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,7,7,,,,,,,,,
3/9/2016 18:25:02,1. Femenino,22,22,Estudiante,,Regular,Bueno,Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 4. Taxi / Remis, 6. A pie,,10,8,,,,,,,,
3/9/2016 18:25:34,2. Masculino,58,58,tecnico radiologo,,Bueno,Bueno,Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,9,9,,,,,,,
3/9/2016 18:25:37,2. Masculino,29,29,Sistemas,,Regular,Malo,Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud,,2. No,1. Colectivo,,8,6,,,,,,,,,,,
3/9/2016 18:25:54,1. Femenino,31,31,Trabajadora social,,Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,Pasear,2. No,2. Auto como conductor, 6. A pie,,10,6,,,,,,,,,,
3/9/2016 18:26:33,1. Femenino,28,28,Empleada,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Malo,Bueno,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,2. Auto como conductor,,8,9,,,,,,,,,
3/9/2016 18:26:42,2. Masculino,25,25,Estudiante,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,7,6,,,,,,
3/9/2016 18:26:42,2. Masculino,58,58,Apm,,Muy Bueno,Bueno,Muy Bueno,99. Ns/Nc,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,9,9,,,,,,,,,
3/9/2016 18:27:00,2. Masculino,55,55,                            independiente,,Bueno,Muy Bueno,Muy Bueno,99. Ns/Nc,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,8,8,,,,,,,
3/9/2016 18:28:03,2. Masculino,26,26,"Estudiante de posgrado en Ingenier�a.
Becario de CONICET
Docente en Facultad de Ingenier�a",,Bueno,Bueno,Regular,99. Ns/Nc,Bueno,Ns/Nc,Insuficiente,Insuficiente,1. S�,Si,No,Si,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie, 8. Otro,Utilizo mi propia bicicleta cuando es posible.,8,7,,,,,,,,,
3/9/2016 18:28:21,2. Masculino,52,52,Empleado,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Regular,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud,,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,10,10,,,,,,,,,,,,
3/9/2016 18:28:46,1. Femenino,22,22,Estudiante,,Bueno,Malo,Regular,2. No,Regular,Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo, 6. A pie,,6,6,,,,,,,,,
3/9/2016 18:30:09,1. Femenino,44,44,,,Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,8,,,,,,,,,
3/9/2016 18:31:29,1. Femenino,52,52,Empleada,,Muy Bueno,Bueno,Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,7,7,,,,,,,,,
3/9/2016 18:32:15,1. Femenino,52,52,farmaceutica -ama de casa,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis,,9,9,,,,,,,,
3/9/2016 18:32:33,1. Femenino,30,30,Empleada,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo,,8,8,,,,,,,,,,
3/9/2016 18:32:36,1. Femenino,29,29,Empleada administrativa,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Ns/Nc,Suficiente,Suficiente,1. S�,Si,Si,Si,usa alguna,2. Ahorro de dinero,,1. S�,1. Colectivo,,10,10,,,,,,,,,,,,
3/9/2016 18:34:27,1. Femenino,23,23,Estudiante,,Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,6. A pie,,8,9,,,,,,,,,,
3/9/2016 18:34:28,2. Masculino,22,22,Estudiante,,Muy Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,1. Colectivo,,9,9,,,,,,,,,
3/9/2016 18:34:45,1. Femenino,38,38,Dise�adora Gr�fica � Profesora de Matem�tica,,Bueno,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,7,6,,,,,,,,
3/9/2016 18:35:40,1. Femenino,47,47,Desocupada,,Muy Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente,,1. S�,4. Taxi / Remis, 6. A pie,,8,8,,,,,,,,,,
3/9/2016 18:37:21,1. Femenino,51,51,Docente y Psic�loga ,,Muy Bueno,Muy Bueno,Muy Bueno,99. Ns/Nc,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,5. Comodidad,,1. S�,6. A pie,,8,8,,,,,,,,,,,,
3/9/2016 18:37:45,1. Femenino,31,31,Traductora de ingl�s,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,Si,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,8,8,,,,,,,,,
3/9/2016 18:38:10,1. Femenino,31,31,Empleada,,Muy Bueno,Bueno,Muy Bueno,99. Ns/Nc,Regular,Muy Bueno,Suficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 6. Otro,A veces por demora de los colectivos. ,99. Ns/Nc,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 6. A pie,,7,8,,,,,,
3/9/2016 18:38:11,1. Femenino,57,57,profesora de ingl�s,,Muy Bueno,Muy Bueno,Bueno,99. Ns/Nc,Muy Bueno,Regular,Suficiente,Suficiente,2. No,Si,No,Si,usa alguna,3. Salud,,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,10,8,,,,,,,,,,,,
3/9/2016 18:40:42,1. Femenino,32,32,Independiente,,Bueno,Regular,Bueno,99. Ns/Nc,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 6. A pie,,8,10,,,,,,,,,
3/9/2016 18:40:46,2. Masculino,31,31,Bioquimico,,Muy Bueno,Muy Bueno,Bueno,1. S�,Regular,Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,6,,,,,,,
3/9/2016 18:42:11,2. Masculino,29,29,Empleado metal�rgico,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo,,8,7,,,,,,,,,,
3/9/2016 18:43:09,2. Masculino,57,57,Consultor de empresas y profesor universitario,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,2. Auto como conductor, 4. Taxi / Remis,,10,9,,,,,,,,
3/9/2016 18:43:24,1. Femenino,36,36,Psicologa,,Bueno,Bueno,Muy Bueno,2. No,Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 6. A pie,,7,6,,,,,,,,
3/9/2016 18:45:26,2. Masculino,26,26,,,Bueno,Bueno,Bueno,99. Ns/Nc,Bueno,Bueno,Insuficiente,Suficiente,1. S�,No,No,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 6. A pie,,4,8,,,,,,
3/9/2016 18:45:46,1. Femenino,44,44,EMPLEADA ADMINISTRATIVA,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 4. Taxi / Remis, 6. A pie,,8,8,,,,,,,,
3/9/2016 18:45:49,1. Femenino,27,27,Medica,,Bueno,Regular,Bueno,2. No,Malo,Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,6. Otro,Lo utilizo para realizar actividad fisica los domingos en la calle recreativa.,1. S�,9. Ninguno de los anteriores (Es un viaje que antes no hac�a),,6,8,,,,,,,,,,,,
3/9/2016 18:47:23,2. Masculino,21,21,Estudiante,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 6. A pie,,6,7,,,,,,,,,,
3/9/2016 18:48:03,1. Femenino,26,26,Estudiante y empleada del sector salud,,Bueno,Regular,Bueno,2. No,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 4. Taxi / Remis, 8. Otro,Bicicleta propia,8,7,,,,,,
3/9/2016 18:48:22,2. Masculino,31,31,Comerciante,,Bueno,Muy Bueno,Muy Bueno,99. Ns/Nc,Bueno,Bueno,Suficiente,Suficiente,1. S�,Si,No,Si,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,2. Auto como conductor, 4. Taxi / Remis,,7,8,,,,,,,,
3/9/2016 18:49:12,1. Femenino,33,33,Empleado,,Bueno,Bueno,Muy Bueno,2. No,Bueno,Muy Bueno,Suficiente,Insuficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,8,,,,,,,,,,
3/9/2016 18:49:14,2. Masculino,19,19,estudiante,,Bueno,Bueno,Muy Bueno,99. Ns/Nc,Regular,Regular,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,2. Auto como conductor,,8,7,,,,,,,,
3/9/2016 18:49:26,2. Masculino,30,30,Empleado // Estudiante,,Bueno,Bueno,Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad, 6. Otro,Recorrido, ya que de otra manera el transporte p�blico (colectivos) no llega,99. Ns/Nc,6. A pie, 8. Otro,Mi bicicleta personal,8,9,,,,,,,,
3/9/2016 18:49:29,2. Masculino,30,30,Administrativo,,Muy Bueno,Bueno,Regular,1. S�,Regular,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,2. No,1. Colectivo, 4. Taxi / Remis, 6. A pie,,9,7,,,,,,,,,
3/9/2016 18:49:44,1. Femenino,21,21,estudiante,,Muy Bueno,Bueno,Bueno,1. S�,Bueno,Ns/Nc,Ns/Nc,Ns/Nc,2. No,Si,No,No,usa alguna,5. Comodidad,,1. S�,6. A pie,,7,8,,,,,,,,,,,,
3/9/2016 18:50:33,1. Femenino,33,33,Empleada,,Bueno,Muy Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,6. A pie,,9,9,,,,,,,,,,
3/9/2016 18:50:54,2. Masculino,62,62,ingeniero ,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,5. Comodidad,,1. S�,6. A pie,,5,8,,,,,,,,,,,,
3/9/2016 18:51:10,1. Femenino,28,28,estudiante,,Regular,Regular,Regular,2. No,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,No,Si,usa alguna,3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 4. Taxi / Remis, 6. A pie,,10,8,,,,,,,,
3/9/2016 18:51:26,1. Femenino,33,33,Enfermera,,Bueno,Bueno,Bueno,1. S�,Regular,Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,3. Salud,,1. S�,3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,7,8,,,,,,,,,,
3/9/2016 18:51:40,2. Masculino,56,56,Instructo Buceo Y Empresario,,Muy Bueno,Bueno,Bueno,1. S�,Bueno,Bueno,Insuficiente,Suficiente,1. S�,Si,Si,No,usa alguna,1. Ahorro de tiempo, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,7,,,,,,,,,
3/9/2016 18:54:59,2. Masculino,22,22,Estudiante de Ingenieria Civil en la U.N.R.,,Bueno,Regular,Bueno,2. No,Muy Bueno,Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,2. No,1. Colectivo, 6. A pie, 8. Otro,Bicicleta particular,7,8,,,,,,
3/9/2016 18:55:12,1. Femenino,24,24,Estudiante,,Regular,Bueno,Muy Bueno,2. No,Muy Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,10,,,,,,,,,
3/9/2016 18:56:12,1. Femenino,23,23,Estudiante,,Bueno,Bueno,Muy Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,10,7,,,,,,,,,,
3/9/2016 18:57:20,2. Masculino,25,25,M�dico,,Regular,Bueno,Bueno,2. No,Bueno,Muy Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,6,3,,,,,,
3/9/2016 18:58:23,1. Femenino,27,27,estudiante,,Regular,Bueno,Bueno,1. S�,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,8,9,,,,,,,,,,
3/9/2016 18:59:22,2. Masculino,22,22,Estudiante,,Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 6. A pie,,10,8,,,,,,,,
3/9/2016 19:00:21,2. Masculino,30,30,Dise�ador Gr�fico,,Bueno,Regular,Bueno,99. Ns/Nc,Bueno,Bueno,Suficiente,Suficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,99. Ns/Nc,6. A pie,,8,8,,,,,,,,,
3/9/2016 19:00:42,2. Masculino,25,25,Ingeniero quimico,,Regular,Bueno,Bueno,99. Ns/Nc,Regular,Regular,Insuficiente,Suficiente,2. No,No,No,No,Si,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo,,8,7,,,,,,,,,
3/9/2016 19:00:58,2. Masculino,39,39,Docente universitario e investigador,,Regular,Bueno,Muy Bueno,2. No,Bueno,Muy Bueno,Insuficiente,Suficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 4. Protecci�n del medioambiente,,2. No,1. Colectivo, 6. A pie,,7,8,,,,,,,,,
3/9/2016 19:02:03,1. Femenino,49,49,Dise�adora,,Muy Bueno,Muy Bueno,Regular,99. Ns/Nc,Bueno,Regular,Suficiente,Suficiente,2. No,Si,Si,Si,usa alguna,4. Protecci�n del medioambiente,,1. S�,2. Auto como conductor,,5,7,,,,,,,,,,,,
3/9/2016 19:02:28,1. Femenino,20,20,Estudiante,,Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Insuficiente,2. No,Si,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente,,1. S�,1. Colectivo, 4. Taxi / Remis,,8,10,,,,,,,,
3/9/2016 19:03:31,2. Masculino,43,43,gestoria,,Bueno,Regular,Bueno,1. S�,Bueno,Regular,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 4. Taxi / Remis, 6. A pie,,7,7,,,,,,,,
3/9/2016 19:04:05,1. Femenino,27,27,Ingeniera Civil,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Suficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo,,1. S�,1. Colectivo, 6. A pie,,8,10,,,,,,,,,,,
3/9/2016 19:04:10,1. Femenino,31,31,Costurera,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Muy Bueno,Bueno,Suficiente,Suficiente,99. Ns/Nc,Si,Si,No,usa alguna,1. Ahorro de tiempo, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,1. S�,1. Colectivo, 6. A pie,,8,10,,,,,,,,
3/9/2016 19:05:45,2. Masculino,30,30,docente,,Bueno,Bueno,Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud,,1. S�,1. Colectivo, 6. A pie,,10,8,,,,,,,,,
3/9/2016 19:06:41,1. Femenino,32,32,Desocupada,,Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,Si,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud, 4. Protecci�n del medioambiente, 5. Comodidad,,99. Ns/Nc,1. Colectivo, 6. A pie,,7,9,,,,,,,
3/9/2016 19:07:16,1. Femenino,26,26,Estudiante y empleada,,Muy Bueno,Muy Bueno,Muy Bueno,1. S�,Malo,Muy Bueno,Suficiente,Insuficiente,2. No,No,Si,Si,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 3. Salud,,2. No,1. Colectivo, 4. Taxi / Remis, 6. A pie,,6,7,,,,,,,,
3/9/2016 19:09:19,2. Masculino,33,33,Encargado ,,Muy Bueno,Regular,Muy Bueno,2. No,Bueno,Bueno,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,3. Salud, 5. Comodidad, 6. Otro,Elijo usar la bici porque me encantan son super rapidas comodas y dinamicas me encantaria tener una igual ,2. No,1. Colectivo, 4. Taxi / Remis,,7,8,,,,,,,,,
3/9/2016 19:09:22,1. Femenino,41,41,Escribana,,Muy Bueno,Bueno,Muy Bueno,1. S�,Bueno,Bueno,Insuficiente,Insuficiente,2. No,Si,No,No,usa alguna,5. Comodidad,,1. S�,1. Colectivo, 2. Auto como conductor, 3. Auto como acompa�ante, 4. Taxi / Remis, 6. A pie,,10,8,,,,,,,,
3/9/2016 19:09:27,2. Masculino,44,44,Empleado,,Muy Bueno,Muy Bueno,Bueno,1. S�,Muy Bueno,Regular,Suficiente,Insuficiente,2. No,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero, 5. Comodidad,,2. No,1. Colectivo, 2. Auto como conductor, 6. A pie,,7,8,,,,,,,,
3/9/2016 19:09:53,2. Masculino,28,28,Empleado,,Bueno,Bueno,Muy Bueno,1. S�,Muy Bueno,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,1. Ahorro de tiempo, 2. Ahorro de dinero,,2. No,1. Colectivo, 6. A pie,,9,9,,,,,,,,,,
3/9/2016 19:11:18,2. Masculino,32,32,arquitecto,,Bueno,Bueno,Muy Bueno,2. No,Regular,Muy Bueno,Insuficiente,Suficiente,1. S�,Si,No,No,usa alguna,2. Ahorro de dinero, 5. Comodidad, 6. Otro,tratar de usar menos el auto,1. S�,2. Auto como conductor, 6. A pie,,8,6,,,,,,,,,
